Arkansas,58,38106
Arkansas,59,38024
Arkansas,60,37180
Arkansas,61,35778
Arkansas,62,34529
Arkansas,63,34084
Arkansas,64,33337
Arkansas,65,33317
Arkansas,66,33051
Arkansas,67,35034
Arkansas,68,25766
Arkansas,69,26237
Arkansas,70,25886
Arkansas,71,25858
Arkansas,72,23069
Arkansas,73,21445
Arkansas,74,20550
Arkansas,75,18690
Arkansas,76,17886
Arkansas,77,16176
Arkansas,78,15539
Arkansas,79,14915
Arkansas,80,13166
Arkansas,81,12339
Arkansas,82,11562
Arkansas,83,10677
Arkansas,84,9978
Arkansas,85,55050
California,0,502993
California,1,504342
California,2,496348
California,3,510260
California,4,501784
California,5,497786
California,6,516713
California,7,518757
California,8,511339
California,9,509275
California,10,505790
California,11,500694
California,12,494968
California,13,508480
California,14,516473
California,15,511647
California,16,517878
California,17,527527
California,18,533920
California,19,521560
California,20,535547
California,21,543339
California,22,570119
California,23,608833
California,24,618416
California,25,597347
California,26,581759
California,27,566290
California,28,564927
California,29,571007
California,30,553933
California,31,558818
California,32,559397
California,33,548096
California,34,561031
California,35,518986
California,36,510233
California,37,508315
California,38,497074
California,39,515349
California,40,497683
California,41,499477
California,42,510953
California,43,535883
California,44,557053
California,45,526605
California,46,512195
California,47,502133
California,48,505860
California,49,533074
California,50,536652
California,51,531913
California,52,525308
California,53,526785
California,54,538185
California,55,508232
California,56,501853
California,57,493024
California,58,476824
California,59,474236
California,60,449066
California,61,428502
California,62,406154
California,63,392784
California,64,388604
California,65,369942
California,66,360524
California,67,369482
California,68,284506
California,69,279753
California,70,263564
California,71,261605
California,72,230047
California,73,211806
California,74,203131
California,75,189702
California,76,180608
California,77,166868
California,78,158160
California,79,151663
California,80,136855
California,81,131185
California,82,123529
California,83,117880
California,84,113587
California,85,688650
Colorado,0,66471
Colorado,1,66335
Colorado,2,66169
Colorado,3,67645
Colorado,4,68311
Colorado,5,68921
Colorado,6,70967
Colorado,7,71739
Colorado,8,71939
Colorado,9,71425
Colorado,10,71896
Colorado,11,71156
Colorado,12,69736
Colorado,13,70504
Colorado,14,70336
Colorado,15,68259
Colorado,16,67405
Colorado,17,67158
Colorado,18,68837
Colorado,19,70377
Colorado,20,69749
Colorado,21,71774
Colorado,22,75184
Colorado,23,77004
Colorado,24,79076
Colorado,25,77853
Colorado,26,77647
Colorado,27,77920
Colorado,28,79652
Colorado,29,79407
Colorado,30,77137
Colorado,31,78545
Colorado,32,78827
Colorado,33,77595
Colorado,34,78905
Colorado,35,73759
Colorado,36,72490
Colorado,37,70692
Colorado,38,68596
Colorado,39,71046
Colorado,40,68202
Colorado,41,68047
Colorado,42,71254
Colorado,43,75463
Colorado,44,75425
Colorado,45,71218
Colorado,46,67586
Colorado,47,65937
Colorado,48,66166
Colorado,49,70625
Colorado,50,72322
Colorado,51,73054
Colorado,52,74205
Colorado,53,75339
Colorado,54,76222
Colorado,55,73774
Colorado,56,72897
Colorado,57,72596
Colorado,58,70314
Colorado,59,68852
Colorado,60,67135
Colorado,61,65149
Colorado,62,61988
Colorado,63,59429
Colorado,64,58070
Colorado,65,55177
Colorado,66,54693
Colorado,67,56358
Colorado,68,40788
Colorado,69,39213
Colorado,70,37667
Colorado,71,37697
Colorado,72,32091
Colorado,73,29144
Colorado,74,27121
Colorado,75,25290
Colorado,76,23720
Colorado,77,21680
Colorado,78,20419
Colorado,79,19197
Colorado,80,17313
Colorado,81,16604
Colorado,82,15656
Colorado,83,14934
Colorado,84,13626
Colorado,85,81627
Connecticut,0,36771
Connecticut,1,37081
Connecticut,2,37861
Connecticut,3,38784
Connecticut,4,38940
Connecticut,5,39590
Connecticut,6,41360
Connecticut,7,42382
Connecticut,8,43084
Connecticut,9,43750
Connecticut,10,44889
Connecticut,11,44905
Connecticut,12,45487
Connecticut,13,46501
Connecticut,14,48040
Connecticut,15,48262
Connecticut,16,48316
Connecticut,17,49427
Connecticut,18,52501
Connecticut,19,53108
Connecticut,20,54280
Connecticut,21,53015
Connecticut,22,47612
Connecticut,23,43726
Connecticut,24,42691
Connecticut,25,42069
Connecticut,26,43583
Connecticut,27,44948
Connecticut,28,44882
Connecticut,29,44644
Connecticut,30,43171
Connecticut,31,43681
Connecticut,32,43872
Connecticut,33,42952
Connecticut,34,44649
Connecticut,35,42161
Connecticut,36,41607
Connecticut,37,41222
Connecticut,38,40755
Connecticut,39,41903
Connecticut,40,41061
Connecticut,41,42549
Connecticut,42,45352
Connecticut,43,49653
Connecticut,44,51918
Connecticut,45,50429
Connecticut,46,50048
Connecticut,47,51259
Connecticut,48,53780
Connecticut,49,56416
Connecticut,50,57343
Connecticut,51,56395
Connecticut,52,56229
Connecticut,53,57504
Connecticut,54,57532
Connecticut,55,55945
Connecticut,56,55590
Connecticut,57,54066
Connecticut,58,52144
Connecticut,59,50833
Connecticut,60,48328
Connecticut,61,46005
Connecticut,62,43231
Connecticut,63,41300
Connecticut,64,39787
Connecticut,65,38266
Connecticut,66,38370
Connecticut,67,41256
Connecticut,68,30021
Connecticut,69,29190
Connecticut,70,28599
Connecticut,71,30452
Connecticut,72,25428
Connecticut,73,22349
Connecticut,74,20986
Connecticut,75,19755
Connecticut,76,18913
Connecticut,77,17579
Connecticut,78,16840
Connecticut,79,16462
Connecticut,80,15106
Connecticut,81,14769
Connecticut,82,14354
Connecticut,83,13963
Connecticut,84,13480
Connecticut,85,89785
Delaware,0,11122
Delaware,1,11092
Delaware,2,11347
Delaware,3,11523
Delaware,4,11267
Delaware,5,11043
Delaware,6,11343
Delaware,7,11389
Delaware,8,11409
Delaware,9,11325
Delaware,10,11466
Delaware,11,11473
Delaware,12,11036
Delaware,13,11470
Delaware,14,11727
Delaware,15,11602
Delaware,16,11494
Delaware,17,11118
Delaware,18,12639
Delaware,19,12992
Delaware,20,12503
Delaware,21,11997
Delaware,22,12186
Delaware,23,12809
Delaware,24,13378
Delaware,25,13833
Delaware,26,13307
Delaware,27,12184
Delaware,28,12188
Delaware,29,11985
Delaware,30,11464
Delaware,31,11760
Delaware,32,11621
Delaware,33,11660
Delaware,34,11970
Delaware,35,10973
Delaware,36,10887
Delaware,37,10474
Delaware,38,10078
Delaware,39,10650
Delaware,40,10186
Delaware,41,10665
Delaware,42,11134
Delaware,43,12270
Delaware,44,12349
Delaware,45,11726
Delaware,46,11705
Delaware,47,12182
Delaware,48,12632
Delaware,49,13323
Delaware,50,13533
Delaware,51,13556
Delaware,52,13547
Delaware,53,13607
Delaware,54,13606
Delaware,55,13389
Delaware,56,13472
Delaware,57,13330
Delaware,58,12976
Delaware,59,12575
Delaware,60,12040
Delaware,61,12089
Delaware,62,11585
Delaware,63,11462
Delaware,64,11099
Delaware,65,11270
Delaware,66,11610
Delaware,67,11966
Delaware,68,8842
Delaware,69,8662
Delaware,70,8585
Delaware,71,8911
Delaware,72,7684
Delaware,73,6959
Delaware,74,6366
Delaware,75,6094
Delaware,76,5764
Delaware,77,5161
Delaware,78,4808
Delaware,79,4619
Delaware,80,4166
Delaware,81,3885
Delaware,82,3827
Delaware,83,3490
Delaware,84,3287
Delaware,85,17951
District of Columbia,0,9147
District of Columbia,1,8966
District of Columbia,2,8372
District of Columbia,3,8714
District of Columbia,4,7695
District of Columbia,5,6685
District of Columbia,6,6640
District of Columbia,7,6315
District of Columbia,8,5811
District of Columbia,9,5637
District of Columbia,10,5405
District of Columbia,11,5058
District of Columbia,12,5061
District of Columbia,13,5147
District of Columbia,14,5095
District of Columbia,15,5045
District of Columbia,16,5183
District of Columbia,17,5329
District of Columbia,18,9157
District of Columbia,19,12811
District of Columbia,20,11466
District of Columbia,21,10671
District of Columbia,22,10980
District of Columbia,23,11866
District of Columbia,24,12897
District of Columbia,25,14321
District of Columbia,26,15030
District of Columbia,27,15686
District of Columbia,28,16063
District of Columbia,29,16121
District of Columbia,30,15529
District of Columbia,31,14861
District of Columbia,32,14383
District of Columbia,33,13276
District of Columbia,34,13372
District of Columbia,35,11683
District of Columbia,36,10647
District of Columbia,37,9815
District of Columbia,38,9088
District of Columbia,39,9007
District of Columbia,40,8211
District of Columbia,41,8181
District of Columbia,42,8206
District of Columbia,43,8326
District of Columbia,44,8564
District of Columbia,45,7784
District of Columbia,46,7238
District of Columbia,47,7312
District of Columbia,48,7305
District of Columbia,49,7745
District of Columbia,50,8077
District of Columbia,51,7844
District of Columbia,52,7605
District of Columbia,53,7633
District of Columbia,54,7717
District of Columbia,55,7534
District of Columbia,56,7296
District of Columbia,57,7375
District of Columbia,58,7172
District of Columbia,59,7237
District of Columbia,60,6950
District of Columbia,61,6697
District of Columbia,62,6322
District of Columbia,63,6254
District of Columbia,64,6136
District of Columbia,65,5967
District of Columbia,66,5578
District of Columbia,67,5528
District of Columbia,68,4073
District of Columbia,69,4086
District of Columbia,70,3841
District of Columbia,71,3878
District of Columbia,72,3480
District of Columbia,73,3056
District of Columbia,74,2951
District of Columbia,75,2717
District of Columbia,76,2644
District of Columbia,77,2378
District of Columbia,78,2237
District of Columbia,79,2150
District of Columbia,80,1953
District of Columbia,81,1919
District of Columbia,82,1798
District of Columbia,83,1619
District of Columbia,84,1698
District of Columbia,85,11203
Florida,0,215254
Florida,1,214944
Florida,2,217766
Florida,3,218654
Florida,4,217731
Florida,5,217220
Florida,6,227018
Florida,7,229167
Florida,8,227040
Florida,9,225667
Florida,10,220691
Florida,11,222958
Florida,12,224468
Florida,13,232519
Florida,14,237438
Florida,15,234616
Florida,16,234243
Florida,17,236185
Florida,18,233555
Florida,19,228831
Florida,20,238480
Florida,21,245263
Florida,22,257785
Florida,23,276144
Florida,24,281410
Florida,25,267646
Florida,26,259455
Florida,27,251477
Florida,28,249414
Florida,29,251360
Florida,30,243820
Florida,31,245149
Florida,32,246114
Florida,33,241479
Florida,34,246773
Florida,35,232595
Florida,36,230800
Florida,37,230782
Florida,38,226071
Florida,39,234154
Florida,40,231518
Florida,41,238208
Florida,42,251706
Florida,43,264556
Florida,44,267147
Florida,45,253364
Florida,46,250986
Florida,47,256072
Florida,48,263325
Florida,49,280694
Florida,50,287323
Florida,51,285807
Florida,52,284165
Florida,53,285530
Florida,54,286212
Florida,55,276057
Florida,56,273446
Florida,57,272422
Florida,58,263760
Florida,59,262086
Florida,60,254450
Florida,61,247667
Florida,62,243101
Florida,63,241066
Florida,64,239455
Florida,65,241107
Florida,66,249140
Florida,67,262999
Florida,68,202258
Florida,69,202552
Florida,70,201242
Florida,71,208638
Florida,72,183711
Florida,73,169294
Florida,74,161760
Florida,75,152963
Florida,76,146904
Florida,77,136198
Florida,78,129547
Florida,79,122529
Florida,80,109075
Florida,81,105154
Florida,82,100302
Florida,83,94836
Florida,84,89044
Florida,85,522291
Georgia,0,129104
Georgia,1,129915
Georgia,2,132990
Georgia,3,133811
Georgia,4,136855
Georgia,5,136509
Georgia,6,141802
Georgia,7,143139
Georgia,8,141870
Georgia,9,141223
Georgia,10,140969
Georgia,11,139981
Georgia,12,140191
Georgia,13,143387
Georgia,14,145183
Georgia,15,140328
Georgia,16,138000
Georgia,17,137926
Georgia,18,136119
Georgia,19,138394
Georgia,20,139565
Georgia,21,141572
Georgia,22,146157
Georgia,23,147306
Georgia,24,147705
Georgia,25,141340
Georgia,26,136228
Georgia,27,133277
Georgia,28,134365
Georgia,29,135172
Georgia,30,131026
Georgia,31,134375
Georgia,32,134954
Georgia,33,135951
Georgia,34,140528
Georgia,35,132960
Georgia,36,131165
Georgia,37,130512
Georgia,38,127180
Georgia,39,132751
Georgia,40,130385
Georgia,41,134557
Georgia,42,141384
Georgia,43,149128
Georgia,44,148024
Georgia,45,138880
Georgia,46,135344
Georgia,47,134662
Georgia,48,137397
Georgia,49,143976
Georgia,50,144346
Georgia,51,141870
Georgia,52,140446
Georgia,53,139668
Georgia,54,139010
Georgia,55,133297
Georgia,56,130317
Georgia,57,129234
Georgia,58,123702
Georgia,59,121365
Georgia,60,116232
Georgia,61,111305
Georgia,62,106600
Georgia,63,104186
Georgia,64,102776
Georgia,65,100257
Georgia,66,100167
Georgia,67,102559
Georgia,68,75719
Georgia,69,74449
Georgia,70,71672
Georgia,71,72609
Georgia,72,62126
Georgia,73,56483
Georgia,74,53021
Georgia,75,48942
Georgia,76,45310
Georgia,77,41149
Georgia,78,38835
Georgia,79,36822
Georgia,80,32164
Georgia,81,30431
Georgia,82,28099
Georgia,83,25607
Georgia,84,23923
Georgia,85,131194
Hawaii,0,18853
Hawaii,1,18462
Hawaii,2,18117
Hawaii,3,18597
Hawaii,4,17451
Hawaii,5,17479
Hawaii,6,17624
Hawaii,7,17303
Hawaii,8,16862
Hawaii,9,17015
Hawaii,10,17153
Hawaii,11,16700
Hawaii,12,16060
Hawaii,13,16441
Hawaii,14,16451
Hawaii,15,16111
Hawaii,16,15883
Hawaii,17,15882
Hawaii,18,15507
Hawaii,19,15105
Hawaii,20,16474
Hawaii,21,16935
Hawaii,22,18387
Hawaii,23,20072
Hawaii,24,20048
Hawaii,25,19863
Hawaii,26,19494
Hawaii,27,19625
Hawaii,28,19523
Hawaii,29,19250
Hawaii,30,18868
Hawaii,31,18968
Hawaii,32,18655
Hawaii,33,18229
Hawaii,34,18629
Hawaii,35,17289
Hawaii,36,16961
Hawaii,37,16742
Hawaii,38,16041
Hawaii,39,16216
Hawaii,40,15965
Hawaii,41,15710
Hawaii,42,16302
Hawaii,43,16966
Hawaii,44,18236
Hawaii,45,17207
Hawaii,46,16247
Hawaii,47,16286
Hawaii,48,16845
Hawaii,49,17785
Hawaii,50,18065
Hawaii,51,18159
Hawaii,52,18022
Hawaii,53,18103
Hawaii,54,19326
Hawaii,55,18452
Hawaii,56,18641
Hawaii,57,18447
Hawaii,58,18506
Hawaii,59,18541
Hawaii,60,18147
Hawaii,61,17819
Hawaii,62,17218
Hawaii,63,16634
Hawaii,64,17240
Hawaii,65,16362
Hawaii,66,16177
Hawaii,67,15972
Hawaii,68,13034
Hawaii,69,13061
Hawaii,70,12608
Hawaii,71,11327
Hawaii,72,10153
Hawaii,73,9143
Hawaii,74,8860
Hawaii,75,7982
Hawaii,76,7504
Hawaii,77,6964
Hawaii,78,6570
Hawaii,79,6564
Hawaii,80,5943
Hawaii,81,6027
Hawaii,82,5862
Hawaii,83,5612
Hawaii,84,5538
Hawaii,85,36891
Idaho,0,22805
Idaho,1,22721
Idaho,2,22211
Idaho,3,22744
Idaho,4,23351
Idaho,5,24078
Idaho,6,24829
Idaho,7,25085
Idaho,8,24771
Idaho,9,24990
Idaho,10,24584
Idaho,11,24361
Idaho,12,24382
Idaho,13,24500
Idaho,14,24659
Idaho,15,24163
Idaho,16,23442
Idaho,17,23404
Idaho,18,22229
Idaho,19,21410
Idaho,20,20866
Idaho,21,21406
Idaho,22,22989
Idaho,23,22928
Idaho,24,22964
Idaho,25,22321
Idaho,26,20872
Idaho,27,20863
Idaho,28,20852
Idaho,29,21226
Idaho,30,20836
Idaho,31,21326
Idaho,32,21813
Idaho,33,21539
Idaho,34,21916
Idaho,35,21161
Idaho,36,20434
Idaho,37,20488
Idaho,38,19465
Idaho,39,20012
Idaho,40,18720
Idaho,41,18698
Idaho,42,19218
Idaho,43,20391
Idaho,44,20282
Idaho,45,19289
Idaho,46,18580
Idaho,47,18540
Idaho,48,18742
Idaho,49,19324
Idaho,50,19984
Idaho,51,20680
Idaho,52,20936
Idaho,53,21616
Idaho,54,21317
Idaho,55,20818
Idaho,56,21265
Idaho,57,21197
Idaho,58,20519
Idaho,59,20336
Idaho,60,19923
Idaho,61,19912
Idaho,62,19234
Idaho,63,18427
Idaho,64,17916
Idaho,65,17520
Idaho,66,17653
Idaho,67,18045
Idaho,68,13391
Idaho,69,13403
Idaho,70,13234
Idaho,71,13357
Idaho,72,11536
Idaho,73,10571
Idaho,74,9983
Idaho,75,9342
Idaho,76,8561
Idaho,77,7819
Idaho,78,7382
Idaho,79,6882
Idaho,80,6134
Idaho,81,5892
Idaho,82,5598
Idaho,83,5006
Idaho,84,4718
Idaho,85,27349
Illinois,0,156134
Illinois,1,156360
Illinois,2,158115
Illinois,3,159663
Illinois,4,160413
Illinois,5,160525
Illinois,6,165901
Illinois,7,167073
Illinois,8,167057
Illinois,9,167770
Illinois,10,169693
Illinois,11,168463
Illinois,12,168009
Illinois,13,171752
Illinois,14,174134
Illinois,15,171302
Illinois,16,172641
Illinois,17,173404
Illinois,18,169483
Illinois,19,170139
Illinois,20,175083
Illinois,21,176926
Illinois,22,182546
Illinois,23,182505
Illinois,24,181250
Illinois,25,175556
Illinois,26,173852
Illinois,27,173625
Illinois,28,177289
Illinois,29,180655
Illinois,30,175323
Illinois,31,177961
Illinois,32,178780
Illinois,33,177801
Illinois,34,182567
Illinois,35,171169
Illinois,36,167187
Illinois,37,166176
Illinois,38,160372
Illinois,39,165243
Illinois,40,159202
Illinois,41,161353
Illinois,42,168687
Illinois,43,177243
Illinois,44,179224
Illinois,45,168779
Illinois,46,166498
Illinois,47,166629
Illinois,48,169673
Illinois,49,179283
Illinois,50,181523
Illinois,51,181839
Illinois,52,182245
Illinois,53,185544
Illinois,54,188339
Illinois,55,181441
Illinois,56,180473
Illinois,57,177357
Illinois,58,170492
Illinois,59,169157
Illinois,60,159904
Illinois,61,153482
Illinois,62,147104
Illinois,63,142395
Illinois,64,137167
Illinois,65,130142
Illinois,66,127705
Illinois,67,132907
Illinois,68,96890
Illinois,69,94087
Illinois,70,92154
Illinois,71,96312
Illinois,72,84574
Illinois,73,76105
Illinois,74,71246
Illinois,75,68008
Illinois,76,65351
Illinois,77,59876
Illinois,78,57247
Illinois,79,54608
Illinois,80,48728
Illinois,81,47259
Illinois,82,44643
Illinois,83,43255
Illinois,84,41384
Illinois,85,256052
Indiana,0,82993
Indiana,1,83660
Indiana,2,83634
Indiana,3,84197
Indiana,4,85003
Indiana,5,85603
Indiana,6,88344
Indiana,7,89522
Indiana,8,88551
Indiana,9,88539
Indiana,10,89578
Indiana,11,88468
Indiana,12,88418
Indiana,13,91110
Indiana,14,92629
Indiana,15,90891
Indiana,16,90550
Indiana,17,90237
Indiana,18,87076
Indiana,19,96558
Indiana,20,98981
Indiana,21,97932
Indiana,22,101073
Indiana,23,96426
Indiana,24,90998
Indiana,25,86151
Indiana,26,84755
Indiana,27,82747
Indiana,28,83462
Indiana,29,84120
Indiana,30,82035
Indiana,31,84134
Indiana,32,84409
Indiana,33,85288
Indiana,34,87587
Indiana,35,82756
Indiana,36,81073
Indiana,37,80411
Indiana,38,78158
Indiana,39,80815
Indiana,40,78392
Indiana,41,79842
Indiana,42,84364
Indiana,43,89391
Indiana,44,88457
Indiana,45,83405
Indiana,46,81517
Indiana,47,82958
Indiana,48,84054
Indiana,49,90318
Indiana,50,92859
Indiana,51,92283
Indiana,52,92838
Indiana,53,95204
Indiana,54,95233
Indiana,55,92835
Indiana,56,93030
Indiana,57,91751
Indiana,58,88076
Indiana,59,87419
Indiana,60,84105
Indiana,61,80993
Indiana,62,77778
Indiana,63,74342
Indiana,64,72023
Indiana,65,70303
Indiana,66,67902
Indiana,67,71235
Indiana,68,50953
Indiana,69,50826
Indiana,70,49379
Indiana,71,51503
Indiana,72,44887
Indiana,73,40907
Indiana,74,38216
Indiana,75,36403
Indiana,76,34914
Indiana,77,31641
Indiana,78,29960
Indiana,79,28612
Indiana,80,25630
Indiana,81,24971
Indiana,82,23428
Indiana,83,22189
Indiana,84,21162
Indiana,85,126423
Iowa,0,38771
Iowa,1,39007
Iowa,2,39077
Iowa,3,38605
Iowa,4,39880
Iowa,5,40168
Iowa,6,41459
Iowa,7,41695
Iowa,8,41347
Iowa,9,40580
Iowa,10,40796
Iowa,11,40267
Iowa,12,39874
Iowa,13,40873
Iowa,14,41302
Iowa,15,40518
Iowa,16,40788
Iowa,17,40947
Iowa,18,42163
Iowa,19,48280
Iowa,20,48308
Iowa,21,47968
Iowa,22,48239
Iowa,23,43760
